customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_value,customer_title
3390,18.0,4,2408.2799999999997,4,1,2,412,becoming loyal
3391,19.0,5,2201.58,3,2,2,322,potential customer
3392,74.0,1,114.93,2,1,1,211,high risk customer
3393,2.0,5,2095.77,4,2,2,422,very loyal
3394,19.0,5,4073.2,3,2,3,323,potential customer
3395,9.0,7,2586.85,4,3,2,432,very loyal
3396,71.0,2,119.73,2,1,1,211,high risk customer
3397,89.0,2,808.8499999999999,1,1,1,111,lost customer
3398,65.0,5,2666.0600000000004,2,2,2,222,losing customer
3399,37.0,4,3084.76,3,1,3,313,potential customer
3400,26.0,4,1402.8999999999999,3,1,1,311,late bloomer
3401,66.0,6,3847.02,2,3,3,233,losing customer
3402,12.0,9,6036.19,4,4,4,444,platinum customer
3403,133.0,4,3253.3799999999997,1,1,3,113,almost lost customer
3404,51.0,4,2430.52,2,1,2,212,high risk customer
3405,52.0,9,6167.709999999999,2,4,4,244,late bloomer
3406,46.0,10,5463.639999999999,2,4,4,244,late bloomer
3407,18.0,7,3471.0700000000006,4,3,3,433,very loyal
3408,22.0,5,1355.24,3,2,1,321,potential customer
3409,73.0,7,3009.2999999999997,2,3,3,233,losing customer
3410,241.0,3,1731.84,1,1,1,111,lost customer
3411,30.0,7,5772.78,3,3,4,334,recent customer
3412,44.0,3,1834.47,3,1,2,312,potential customer
3413,25.0,4,4076.1800000000003,3,1,3,313,potential customer
3414,162.0,3,1734.6000000000001,1,1,1,111,lost customer
3415,102.0,5,4593.820000000001,1,2,4,124,almost lost customer
3416,122.0,3,1207.08,1,1,1,111,lost customer
3417,95.0,8,3975.1400000000003,1,4,3,143,high risk customer
3418,90.0,5,2033.0099999999998,1,2,2,122,almost lost customer
3419,5.0,3,2591.33,4,1,2,412,becoming loyal
3420,5.0,11,6808.18,4,4,4,444,platinum customer
3421,28.0,9,4255.889999999999,3,4,4,344,recent customer
3422,32.0,5,2127.6400000000003,3,2,2,322,potential customer
3423,77.0,4,751.3200000000002,2,1,1,211,high risk customer
3424,153.0,2,2056.27,1,1,2,112,lost customer
3425,18.0,6,3350.1400000000003,4,3,3,433,very loyal
3426,45.0,6,3713.5199999999995,3,3,3,333,recent customer
3427,1.0,8,3921.0,4,4,3,443,platinum customer
3428,91.0,1,509.97,1,1,1,111,lost customer
3429,121.0,4,2242.33,1,1,2,112,lost customer
3430,63.0,7,1653.0199999999998,2,3,1,231,losing customer
3431,28.0,10,6022.120000000001,3,4,4,344,recent customer
3432,106.0,8,3707.7000000000003,1,4,3,143,high risk customer
3433,0.0,10,5925.74,4,4,4,444,platinum customer
3434,64.0,5,1831.51,2,2,2,222,losing customer
3435,136.0,5,2294.25,1,2,2,122,almost lost customer
3436,22.0,7,3302.8199999999997,3,3,3,333,recent customer
3437,102.0,5,2340.7199999999993,1,2,2,122,almost lost customer
3438,174.0,5,3180.6400000000003,1,2,3,123,almost lost customer
3439,74.0,6,2109.2799999999997,2,3,2,232,losing customer
3440,32.0,5,1243.6499999999999,3,2,1,321,potential customer
3441,138.0,5,2119.4300000000003,1,2,2,122,almost lost customer
3442,203.0,4,1535.84,1,1,1,111,lost customer
3443,29.0,6,3128.74,3,3,3,333,recent customer
3444,39.0,2,1447.98,3,1,1,311,late bloomer
3445,14.0,6,3864.46,4,3,3,433,very loyal
3446,4.0,2,308.78000000000003,4,1,1,411,becoming loyal
3447,83.0,10,3893.06,2,4,3,243,late bloomer
3448,10.0,5,2616.7999999999997,4,2,2,422,very loyal
3449,149.0,4,1541.1600000000003,1,1,1,111,lost customer
3450,98.0,6,5577.060000000001,1,3,4,134,high risk customer
3451,15.0,9,4489.09,4,4,4,444,platinum customer
3452,2.0,2,1820.5700000000002,4,1,2,412,becoming loyal
3453,72.0,6,2341.29,2,3,2,232,losing customer
3454,115.0,5,1340.1099999999997,1,2,1,121,almost lost customer
3455,9.0,6,1766.48,4,3,1,431,very loyal
3456,63.0,3,2399.59,2,1,2,212,high risk customer
3457,97.0,3,1802.9,1,1,2,112,lost customer
3458,108.0,3,1740.37,1,1,1,111,lost customer
3459,66.0,3,2667.1400000000003,2,1,2,212,high risk customer
3460,80.0,8,7584.639999999999,2,4,4,244,late bloomer
3461,136.0,7,4233.2,1,3,4,134,high risk customer
3462,21.0,5,4416.71,3,2,4,324,potential customer
3463,57.0,4,993.9200000000001,2,1,1,211,high risk customer
3465,72.0,9,4256.18,2,4,4,244,late bloomer
3466,68.0,3,272.7900000000002,2,1,1,211,high risk customer
3467,5.0,6,5135.0,4,3,4,434,platinum customer
3468,1.0,6,1705.4299999999998,4,3,1,431,very loyal
3469,38.0,3,320.1899999999999,3,1,1,311,late bloomer
3470,2.0,8,7228.799999999999,4,4,4,444,platinum customer
3471,148.0,4,1914.1000000000004,1,1,2,112,lost customer
3472,5.0,6,2779.5800000000004,4,3,2,432,very loyal
3473,12.0,4,1504.21,4,1,1,411,becoming loyal
3474,71.0,5,2358.99,2,2,2,222,losing customer
3475,3.0,4,2515.14,4,1,2,412,becoming loyal
3476,50.0,5,1152.36,2,2,1,221,losing customer
3477,64.0,7,3106.49,2,3,3,233,losing customer
3478,29.0,6,4297.849999999999,3,3,4,334,recent customer
3479,31.0,6,2265.96,3,3,2,332,recent customer
3480,16.0,4,1770.2600000000002,4,1,1,411,becoming loyal
3481,54.0,7,2438.45,2,3,2,232,losing customer
3482,27.0,8,5549.589999999999,3,4,4,344,recent customer
3483,117.0,6,2193.04,1,3,2,132,almost lost customer
3484,79.0,6,5112.109999999999,2,3,4,234,late bloomer
3485,25.0,2,1720.35,3,1,1,311,late bloomer
3486,9.0,4,2972.3399999999997,4,1,3,413,becoming loyal
3487,10.0,3,1837.75,4,1,2,412,becoming loyal
3488,17.0,2,815.9499999999999,4,1,1,411,becoming loyal
3489,108.0,6,2644.4399999999996,1,3,2,132,almost lost customer
3490,166.0,5,2379.5699999999997,1,2,2,122,almost lost customer
3491,189.0,4,1430.28,1,1,1,111,lost customer
3492,80.0,3,2193.81,2,1,2,212,high risk customer
3493,93.0,6,3728.88,1,3,3,133,high risk customer
3494,4.0,4,2755.1099999999997,4,1,2,412,becoming loyal
3495,13.0,7,3847.65,4,3,3,433,very loyal
3496,256.0,4,2045.8400000000001,1,1,2,112,lost customer
3497,52.0,3,1648.32,2,1,1,211,high risk customer
3498,127.0,6,3147.3300000000004,1,3,3,133,high risk customer
3499,51.0,7,4955.25,2,3,4,234,late bloomer
3500,144.0,6,1785.8600000000001,1,3,2,132,almost lost customer
